strategy_id,completed_trades,trading_days,trades_per_day,avg_return_pct,total_return_simple_pct,total_return_compound_pct,win_rate,signal_frequency,annualized_simple_pct,annualized_compound_pct,annualized_by_trade_pct,geometric_mean_return_pct
54,608,212.5,2.8611764705882354,0.0162843026050618,9.900855983877573,10.125147765426457,0.7845394736842105,0.07378582202111614,11.741250390292462,12.117257541794535,12.117257541797999,0.015864291150968768
27,577,212.23076923076923,2.7187386734324033,0.01682094111541933,9.705683023596952,10.019273133931161,0.7140381282495667,0.06977165639724538,11.524399269772967,12.005530921819641,12.005530921824391,0.01654996116873253
627,939,212.9102564102564,4.410308905883062,0.010404627412475952,9.76994514031492,9.985345650429945,0.6890308839190629,0.11410850846028783,11.563680476788708,11.924144932602943,11.924144932614844,0.01013650407839517
1177,942,212.65384615384616,4.429734129137276,0.01022632549063342,9.633198612176683,9.768271791653383,0.7070063694267515,0.11509013082534515,11.415575566464392,11.677588609001255,11.677588608999901,0.009894474362881489
128,851,212.92307692307693,3.9967485549132946,0.01144334091029565,9.738283114661597,9.77278880753083,0.72737955346651,0.10428709055876687,11.525511374144289,11.667431802581095,11.667431802592176,0.010957414300261092
153,791,212.65384615384616,3.719659974678965,0.012071225857505193,9.548339653286607,9.575332358551169,0.7243994943109987,0.09718454211129197,11.315015628202904,11.445011569128138,11.445011569123142,0.011560983460601193
2703,791,212.65384615384616,3.719659974678965,0.012071225857505193,9.548339653286607,9.575332358551169,0.7243994943109987,0.09718454211129197,11.315015628202904,11.445011569128138,11.445011569123142,0.011560983460601193
728,922,212.92307692307693,4.330202312138728,0.010255816142149703,9.455862483062026,9.519200610518986,0.720173535791757,0.11235549132947976,11.191259210444796,11.362188219661595,11.362188219662617,0.00986270931997435
1201,854,212.64102564102564,4.016158205715664,0.010880752780050634,9.29216287416324,9.47299419223655,0.7072599531615925,0.10418425177860846,11.012103789614896,11.322399590291843,11.322399590303235,0.010598653475835107
752,929,212.9102564102564,4.363340759920516,0.009966044263178838,9.258455120493142,9.45497345534314,0.697524219590958,0.11260311916661649,10.958282281472464,11.285615204752242,11.28561520475051,0.0097252390042879
1078,712,212.92307692307693,3.34393063583815,0.013071383251643094,9.306824875169884,9.431023849080834,0.7345505617977528,0.08664499036608864,11.014869324803662,11.256080410427938,11.256080410425874,0.012658700808776402
754,608,212.75641025641025,2.8577282313949985,0.015101404498275321,9.181653934951397,9.240687885059984,0.7582236842105263,0.07423922868333835,10.875238912046077,11.036190798785416,11.036190798784574,0.014537801307756837
653,589,212.92307692307693,2.766257225433526,0.015340319828035994,9.035448378713202,9.146934858441536,0.6994906621392191,0.07153179190751445,10.69368818232097,10.914327705943915,10.914327705938454,0.014861004765021057
